CSI_0818: 27.3392 ,  0.307707 ,  6.01 ,  0.385
CSI_0819: 26.0029 ,  0.212523 ,  6.00996 ,  0.385
CSI_0820: 15.644 ,  0.29642 ,  6.00983 ,  0.385
CSI_0821: 15.1941 ,  0.366782 ,  6.00999 ,  0.385
CSI_0822: 35.677 ,  0.203737 ,  6.00999 ,  0.385
CSI_0824: 31.487 ,  0.192911 ,  6.01 ,  0.385
CSI_0901: 38.4657 ,  0.184992 ,  6 ,  0.385
CSI_0902: 22.3564 ,  0.314341 ,  6.01 ,  0.385
CSI_0903: 26.0418 ,  0.315588 ,  6.01 ,  0.385
CSI_0904: 18.8251 ,  0.304689 ,  6 ,  0.385
CSI_0905: 26.6497 ,  0.439288 ,  6.00999 ,  0.385
CSI_0906: 37.2 ,  0.491016 ,  6.01 ,  0.385
CSI_0907: 18.349 ,  0.42538 ,  6.01 ,  0.385
CSI_0908: 16.5875 ,  0.324572 ,  6.00999 ,  0.385
CSI_0909: 32.3428 ,  0.306953 ,  6.01 ,  0.385
CSI_0911: 21.8335 ,  0.314611 ,  6.01 ,  0.385
CSI_0912: 17.3084 ,  0.29304 ,  6.01 ,  0.385
CSI_0913: 17.2165 ,  0.396264 ,  6.01 ,  0.385
CSI_0914: 17.9118 ,  0.306493 ,  6.01 ,  0.385
CSI_0915: 32.6797 ,  0.267506 ,  6.01 ,  0.385
CSI_0916: 48.1334 ,  0.504906 ,  6.00999 ,  0.385
CSI_0917: 17.8082 ,  0.620313 ,  6.01 ,  0.385
CSI_0918: 19.3027 ,  0.52375 ,  6.01 ,  0.385
CSI_0919: 14.2621 ,  0.255274 ,  6.01 ,  0.385
CSI_0920: 17.4025 ,  0.248753 ,  6.00059 ,  0.385
CSI_0921: 17.5805 ,  0.35827 ,  6.00998 ,  0.385
CSI_0922: 32.4876 ,  0.305196 ,  6.01 ,  0.385
CSI_0923: 1.13944 ,  0.315412 ,  6.01 ,  0.385
CSI_0924: 14.7005 ,  0.290833 ,  6.01 ,  0.385
