# Beam : 64Ni + 64Ni 52 MeV/A
# CSI calib based on data for Si-CsI identified isotopes of Z=2-6
# E_CsI calculated from deltaE in silicon detector
# Initial parameter values from INDRA_camp5, only a1 varied in fit
RunList:                                  83000-127081
SignalIn:                                TotLight
SignalOut:                               Energy
CalibType:                               LightEnergy
CalibClass: 				 LightEnergyCsI
CSI_0601: 25.5249 ,  0.4174 ,  6.01 ,  0.385
CSI_0604: 24.5967 ,  0.434404 ,  6.01 ,  0.385
CSI_0605: 22.8473 ,  0.47471 ,  6.01 ,  0.385
CSI_0606: 23.8943 ,  0.277784 ,  6.01 ,  0.385
CSI_0607: 25.0152 ,  0.383114 ,  6.01 ,  0.385
CSI_0608: 22.7847 ,  0.326834 ,  6.01 ,  0.385
CSI_0609: 29.3643 ,  1.23509 ,  6.01 ,  0.385
CSI_0610: 19.2842 ,  0.289042 ,  6.01 ,  0.385
CSI_0612: 1.62325 ,  0.459115 ,  6.00972 ,  0.385
CSI_0613: 20.3508 ,  0.453778 ,  6.00968 ,  0.385
CSI_0614: 14.7146 ,  0.542616 ,  6.01 ,  0.385
CSI_0615: 20.137 ,  0.483941 ,  6.01 ,  0.385
CSI_0616: 26.6559 ,  0.311821 ,  6.01 ,  0.385
CSI_0617: 25.2683 ,  0.289132 ,  6.01 ,  0.385
CSI_0618: 24.4099 ,  0.350352 ,  6.00987 ,  0.385
CSI_0619: 23.553 ,  0.448926 ,  6.00999 ,  0.385
CSI_0620: 19.9763 ,  0.478397 ,  6.01 ,  0.385
CSI_0621: 28.6705 ,  0.425273 ,  6.01 ,  0.385
CSI_0623: 11.8171 ,  0.380293 ,  6.01 ,  0.385
CSI_0624: 26.3229 ,  0.23813 ,  6.0093 ,  0.385
CSI_0701: 23.2935 ,  0.347654 ,  6.01 ,  0.385
CSI_0702: 13.0797 ,  0.323315 ,  6.00999 ,  0.385
CSI_0703: 20.9849 ,  0.246661 ,  6.00966 ,  0.385
CSI_0704: 19.5437 ,  0.851677 ,  6.01 ,  0.385
CSI_0705: 27.1934 ,  0.465638 ,  6.01 ,  0.385
CSI_0706: 19.7798 ,  0.52251 ,  6.01 ,  0.385
CSI_0707: 30.6635 ,  0.325717 ,  6.00999 ,  0.385
CSI_0708: 37.1784 ,  0.277491 ,  6.01 ,  0.385
CSI_0709: 19.5947 ,  0.303456 ,  6.01 ,  0.385
CSI_0710: 17.251 ,  0.3578 ,  6.01 ,  0.385
CSI_0711: 3.71408 ,  0.273996 ,  6.00999 ,  0.385
CSI_0712: 1.93609 ,  0.450758 ,  6.01 ,  0.385
CSI_0713: 23.6003 ,  0.482846 ,  6.01 ,  0.385
CSI_0714: 27.7874 ,  0.415158 ,  6.01 ,  0.385
CSI_0715: 25.2491 ,  0.263771 ,  6.00997 ,  0.385
CSI_0716: 14.1415 ,  0.240041 ,  6.01 ,  0.385
CSI_0717: 11.5415 ,  0.407508 ,  6.00992 ,  0.385
CSI_0718: 54.383 ,  0.365303 ,  6.01 ,  0.385
CSI_0719: 11.3177 ,  0.242501 ,  6.01 ,  0.385
CSI_0720: 14.9457 ,  0.237701 ,  6.01 ,  0.385
CSI_0721: 25.6568 ,  0.322346 ,  6.01 ,  0.385
CSI_0722: 22.9824 ,  0.400746 ,  6.01 ,  0.385
CSI_0723: 25.8573 ,  0.370891 ,  6.00999 ,  0.385
CSI_0724: 28.9775 ,  0.240836 ,  6.00996 ,  0.385
CSI_0801: 18.2643 ,  0.290788 ,  6.01 ,  0.385
CSI_0802: 21.8429 ,  0.211438 ,  6.00998 ,  0.385
CSI_0803: 25.5346 ,  0.30319 ,  6.00963 ,  0.385
CSI_0804: 25.3921 ,  0.366301 ,  6.01 ,  0.385
