# Beam : 58Ni + 58Ni 52 MeV/A
# CSI calib based on data for Si-CsI identified isotopes of Z=2-6
# E_CsI calculated from deltaE in silicon detector
# Initial parameter values from INDRA_camp5, only a1 varied in fit
RunList:                                  16000-30085
SignalIn:                                 TotLight 
SignalOut:                                Energy 
CalibType:                           	  LightEnergy
CalibClass				  LightEnergyCsI
CSI_0601: 22.2588 ,  0.4174 ,  6.01 ,  0.385
CSI_0604: 23.3642 ,  0.434404 ,  6.01 ,  0.385
CSI_0605: 21.1823 ,  0.47471 ,  6.01 ,  0.385
CSI_0606: 22.5353 ,  0.277784 ,  6.01 ,  0.385
CSI_0607: 22.5489 ,  0.383114 ,  6.01 ,  0.385
CSI_0608: 20.1479 ,  0.326834 ,  6.01 ,  0.385
CSI_0609: 28.1134 ,  1.23509 ,  6.01 ,  0.385
CSI_0610: 18.3139 ,  0.289042 ,  6.01 ,  0.385
CSI_0612: 1.38412 ,  0.459115 ,  6.00972 ,  0.385
CSI_0613: 17.3329 ,  0.453778 ,  6.00968 ,  0.385
CSI_0614: 13.9251 ,  0.542616 ,  6.01 ,  0.385
CSI_0616: 25.5414 ,  0.311821 ,  6.01 ,  0.385
CSI_0617: 22.5712 ,  0.289132 ,  6.01 ,  0.385
CSI_0618: 23.2472 ,  0.350352 ,  6.00987 ,  0.385
CSI_0619: 21.6306 ,  0.448926 ,  6.00999 ,  0.385
CSI_0620: 19.2033 ,  0.478397 ,  6.01 ,  0.385
CSI_0621: 26.2603 ,  0.425273 ,  6.01 ,  0.385
CSI_0623: 11.3007 ,  0.380293 ,  6.01 ,  0.385
CSI_0624: 24.4312 ,  0.23813 ,  6.0093 ,  0.385
CSI_0701: 22.038 ,  0.347654 ,  6.01 ,  0.385
CSI_0702: 11.5165 ,  0.323315 ,  6.00999 ,  0.385
CSI_0703: 20.2186 ,  0.246661 ,  6.00966 ,  0.385
CSI_0704: 1.33429 ,  0.851677 ,  6.01 ,  0.385
CSI_0705: 26.2556 ,  0.465638 ,  6.01 ,  0.385
CSI_0706: 18.8605 ,  0.52251 ,  6.01 ,  0.385
CSI_0707: 29.3876 ,  0.325717 ,  6.00999 ,  0.385
CSI_0708: 35.0162 ,  0.277491 ,  6.01 ,  0.385
CSI_0709: 19.4806 ,  0.303456 ,  6.01 ,  0.385
CSI_0710: 16.6239 ,  0.3578 ,  6.01 ,  0.385
CSI_0711: 4.13823 ,  0.273996 ,  6.00999 ,  0.385
CSI_0712: 2.31846 ,  0.450758 ,  6.01 ,  0.385
CSI_0713: 22.4713 ,  0.482846 ,  6.01 ,  0.385
CSI_0714: 26.1947 ,  0.415158 ,  6.01 ,  0.385
CSI_0715: 25.3294 ,  0.263771 ,  6.00997 ,  0.385
CSI_0716: 13.5576 ,  0.240041 ,  6.01 ,  0.385
