# Beam : 64Ni + 58Ni 32 MeV/A
# CSI calib based on data for Si-CsI identified isotopes of Z=2-6
# E_CsI calculated from deltaE in silicon detector
# Initial parameter values from INDRA_camp5, only a1 varied in fit
RunList:                                  133000-141106
SignalIn:                                TotLight
SignalOut:                               Energy
CalibType:                               LightEnergy
CalibClass:  				 LightEnergyCsI
CSI_0601: 25.193 ,  0.4174 ,  6.01 ,  0.385
CSI_0604: 23.6486 ,  0.434404 ,  6.01 ,  0.385
CSI_0605: 22.9285 ,  0.47471 ,  6.01 ,  0.385
CSI_0606: 23.2891 ,  0.277784 ,  6.01 ,  0.385
CSI_0607: 22.63 ,  0.383114 ,  6.01 ,  0.385
CSI_0608: 22.2576 ,  0.326834 ,  6.01 ,  0.385
CSI_0609: 29.8453 ,  1.23509 ,  6.01 ,  0.385
CSI_0610: 19.6512 ,  0.289042 ,  6.01 ,  0.385
CSI_0613: 18.4908 ,  0.453778 ,  6.00968 ,  0.385
CSI_0614: 14.9022 ,  0.542616 ,  6.01 ,  0.385
CSI_0616: 27.1155 ,  0.311821 ,  6.01 ,  0.385
CSI_0617: 25.2868 ,  0.289132 ,  6.01 ,  0.385
CSI_0618: 24.5731 ,  0.350352 ,  6.00987 ,  0.385
CSI_0619: 23.9494 ,  0.448926 ,  6.00999 ,  0.385
CSI_0620: 20.1583 ,  0.478397 ,  6.01 ,  0.385
CSI_0621: 28.9694 ,  0.425273 ,  6.01 ,  0.385
CSI_0623: 11.9755 ,  0.380293 ,  6.01 ,  0.385
CSI_0624: 24.6619 ,  0.23813 ,  6.0093 ,  0.385
CSI_0701: 23.3973 ,  0.347654 ,  6.01 ,  0.385
CSI_0702: 13.2883 ,  0.323315 ,  6.00999 ,  0.385
CSI_0703: 21.1617 ,  0.246661 ,  6.00966 ,  0.385
CSI_0705: 26.109 ,  0.465638 ,  6.01 ,  0.385
CSI_0706: 19.2638 ,  0.52251 ,  6.01 ,  0.385
CSI_0707: 30.8226 ,  0.325717 ,  6.00999 ,  0.385
CSI_0708: 37.5849 ,  0.277491 ,  6.01 ,  0.385
CSI_0709: 19.982 ,  0.303456 ,  6.01 ,  0.385
CSI_0710: 17.5928 ,  0.3578 ,  6.01 ,  0.385
CSI_0713: 24.0947 ,  0.482846 ,  6.01 ,  0.385
CSI_0714: 28.6731 ,  0.415158 ,  6.01 ,  0.385
CSI_0715: 25.6392 ,  0.263771 ,  6.00997 ,  0.385
CSI_0716: 14.3685 ,  0.240041 ,  6.01 ,  0.385
CSI_0717: 11.7768 ,  0.407508 ,  6.00992 ,  0.385
CSI_0719: 11.7179 ,  0.242501 ,  6.01 ,  0.385
CSI_0721: 25.7595 ,  0.322346 ,  6.01 ,  0.385
CSI_0722: 22.4792 ,  0.400746 ,  6.01 ,  0.385
CSI_0723: 26.3409 ,  0.370891 ,  6.00999 ,  0.385
CSI_0724: 29.135 ,  0.240836 ,  6.00996 ,  0.385
CSI_0801: 18.6367 ,  0.290788 ,  6.01 ,  0.385
CSI_0802: 21.876 ,  0.211438 ,  6.00998 ,  0.385
CSI_0803: 25.9882 ,  0.30319 ,  6.00963 ,  0.385
CSI_0804: 25.702 ,  0.366301 ,  6.01 ,  0.385
CSI_0805: 25.9101 ,  0.25493 ,  6.01 ,  0.385
CSI_0806: 24.4307 ,  0.226205 ,  6.01 ,  0.385
CSI_0808: 24.1405 ,  0.278191 ,  6.00994 ,  0.385
CSI_0810: 21.518 ,  0.265524 ,  6.00999 ,  0.385
CSI_0811: 29.0692 ,  0.284601 ,  6.01 ,  0.385
CSI_0812: 14.7615 ,  0.214623 ,  6.01 ,  0.385
CSI_0813: 23.2691 ,  0.344172 ,  6.00999 ,  0.385
CSI_0814: 31.861 ,  0.234127 ,  6 ,  0.385
CSI_0815: 24.6085 ,  0.483497 ,  6.00996 ,  0.385
CSI_0816: 20.6687 ,  0.236992 ,  6.00999 ,  0.385
CSI_0818: 28.4219 ,  0.307707 ,  6.01 ,  0.385
CSI_0819: 26.3432 ,  0.212523 ,  6.00996 ,  0.385
CSI_0820: 15.7539 ,  0.29642 ,  6.00983 ,  0.385
CSI_0821: 15.4091 ,  0.366782 ,  6.00999 ,  0.385
CSI_0822: 36.3096 ,  0.203737 ,  6.00999 ,  0.385
CSI_0824: 33.0083 ,  0.192911 ,  6.01 ,  0.385
CSI_0901: 40.6689 ,  0.184992 ,  6 ,  0.385
CSI_0902: 23.3304 ,  0.314341 ,  6.01 ,  0.385
CSI_0903: 26.3684 ,  0.315588 ,  6.01 ,  0.385
CSI_0904: 19.1708 ,  0.304689 ,  6 ,  0.385
CSI_0905: 27.303 ,  0.439288 ,  6.00999 ,  0.385
CSI_0906: 38.0009 ,  0.491016 ,  6.01 ,  0.385
CSI_0907: 18.4674 ,  0.42538 ,  6.01 ,  0.385
CSI_0908: 16.9068 ,  0.324572 ,  6.00999 ,  0.385
CSI_0909: 32.9809 ,  0.306953 ,  6.01 ,  0.385
CSI_0911: 21.979 ,  0.314611 ,  6.01 ,  0.385
CSI_0912: 17.603 ,  0.29304 ,  6.01 ,  0.385
CSI_0913: 17.3703 ,  0.396264 ,  6.01 ,  0.385
CSI_0914: 18.2455 ,  0.306493 ,  6.01 ,  0.385
CSI_0915: 33.2168 ,  0.267506 ,  6.01 ,  0.385
CSI_0916: 49.8908 ,  0.504906 ,  6.00999 ,  0.385
CSI_0917: 18.0719 ,  0.620313 ,  6.01 ,  0.385
CSI_0918: 19.7755 ,  0.52375 ,  6.01 ,  0.385
CSI_0919: 14.4181 ,  0.255274 ,  6.01 ,  0.385
CSI_0920: 17.5395 ,  0.248753 ,  6.00059 ,  0.385
CSI_0921: 18.0044 ,  0.35827 ,  6.00998 ,  0.385
CSI_0922: 33.0943 ,  0.305196 ,  6.01 ,  0.385
CSI_0924: 15.0523 ,  0.290833 ,  6.01 ,  0.385
