# Beam : 58Ni + 64Ni 52 MeV/A
# CSI calib based on data for Si-CsI identified isotopes of Z=2-6
# E_CsI calculated from deltaE in silicon detector
# Initial parameter values from INDRA_camp5, only a1 varied in fit
RunList:                                  39000-44103
SignalIn:                                 TotLight
SignalOut:                                Energy
CalibType:                           	  LightEnergy
CalibClass: 				  LightEnergyCsI
CSI_0601: 23.2044 ,  0.4174 ,  6.01 ,  0.385
CSI_0604: 24.8661 ,  0.434404 ,  6.01 ,  0.385
CSI_0605: 21.4056 ,  0.47471 ,  6.01 ,  0.385
CSI_0606: 23.0289 ,  0.277784 ,  6.01 ,  0.385
CSI_0607: 23.1903 ,  0.383114 ,  6.01 ,  0.385
CSI_0608: 21.1357 ,  0.326834 ,  6.01 ,  0.385
CSI_0609: 29.0258 ,  1.23509 ,  6.01 ,  0.385
CSI_0610: 18.802 ,  0.289042 ,  6.01 ,  0.385
CSI_0612: 1.93417 ,  0.459115 ,  6.00972 ,  0.385
CSI_0613: 17.8393 ,  0.453778 ,  6.00968 ,  0.385
CSI_0614: 14.549 ,  0.542616 ,  6.01 ,  0.385
CSI_0616: 26.3807 ,  0.311821 ,  6.01 ,  0.385
CSI_0617: 23.3058 ,  0.289132 ,  6.01 ,  0.385
CSI_0618: 24.2198 ,  0.350352 ,  6.00987 ,  0.385
CSI_0619: 22.3367 ,  0.448926 ,  6.00999 ,  0.385
CSI_0620: 19.55 ,  0.478397 ,  6.01 ,  0.385
CSI_0621: 27.1687 ,  0.425273 ,  6.01 ,  0.385
CSI_0623: 11.4459 ,  0.380293 ,  6.01 ,  0.385
CSI_0624: 25.78 ,  0.23813 ,  6.0093 ,  0.385
CSI_0701: 22.5387 ,  0.347654 ,  6.01 ,  0.385
CSI_0702: 11.7652 ,  0.323315 ,  6.00999 ,  0.385
CSI_0703: 21.3268 ,  0.246661 ,  6.00966 ,  0.385
CSI_0704: 1.85053 ,  0.851677 ,  6.01 ,  0.385
CSI_0705: 26.8332 ,  0.465638 ,  6.01 ,  0.385
CSI_0706: 19.245 ,  0.52251 ,  6.01 ,  0.385
CSI_0707: 30.3845 ,  0.325717 ,  6.00999 ,  0.385
CSI_0708: 37.3155 ,  0.277491 ,  6.01 ,  0.385
CSI_0709: 19.4033 ,  0.303456 ,  6.01 ,  0.385
CSI_0710: 17.1037 ,  0.3578 ,  6.01 ,  0.385
CSI_0711: 3.91425 ,  0.273996 ,  6.00999 ,  0.385
CSI_0712: 2.0509 ,  0.450758 ,  6.01 ,  0.385
CSI_0713: 23.4338 ,  0.482846 ,  6.01 ,  0.385
CSI_0714: 26.6816 ,  0.415158 ,  6.01 ,  0.385
CSI_0715: 25.9741 ,  0.263771 ,  6.00997 ,  0.385
CSI_0716: 13.7687 ,  0.240041 ,  6.01 ,  0.385
CSI_0717: 11.4421 ,  0.407508 ,  6.00992 ,  0.385
CSI_0719: 11.6017 ,  0.242501 ,  6.01 ,  0.385
CSI_0721: 25.04 ,  0.322346 ,  6.01 ,  0.385
CSI_0722: 21.926 ,  0.400746 ,  6.01 ,  0.385
CSI_0723: 25.8833 ,  0.370891 ,  6.00999 ,  0.385
CSI_0724: 27.4438 ,  0.240836 ,  6.00996 ,  0.385
CSI_0801: 18.1007 ,  0.290788 ,  6.01 ,  0.385
CSI_0802: 21.7517 ,  0.211438 ,  6.00998 ,  0.385
CSI_0803: 25.3913 ,  0.30319 ,  6.00963 ,  0.385
CSI_0804: 25.2716 ,  0.366301 ,  6.01 ,  0.385
CSI_0805: 25.6717 ,  0.25493 ,  6.01 ,  0.385
CSI_0806: 24.0703 ,  0.226205 ,  6.01 ,  0.385
CSI_0807: 1.54028 ,  0.438994 ,  6.00997 ,  0.385
CSI_0808: 23.4711 ,  0.278191 ,  6.00994 ,  0.385
CSI_0810: 21.4793 ,  0.265524 ,  6.00999 ,  0.385
CSI_0811: 28.6291 ,  0.284601 ,  6.01 ,  0.385
CSI_0812: 14.4658 ,  0.214623 ,  6.01 ,  0.385
CSI_0813: 23.0221 ,  0.344172 ,  6.00999 ,  0.385
CSI_0814: 29.965 ,  0.234127 ,  6 ,  0.385
CSI_0815: 23.9748 ,  0.483497 ,  6.00996 ,  0.385
CSI_0816: 20.7553 ,  0.236992 ,  6.00999 ,  0.385
CSI_0818: 27.0659 ,  0.307707 ,  6.01 ,  0.385
CSI_0819: 26.0464 ,  0.212523 ,  6.00996 ,  0.385
CSI_0820: 15.5422 ,  0.29642 ,  6.00983 ,  0.385
CSI_0821: 14.9858 ,  0.366782 ,  6.00999 ,  0.385
CSI_0822: 35.8185 ,  0.203737 ,  6.00999 ,  0.385
CSI_0824: 31.8768 ,  0.192911 ,  6.01 ,  0.385
CSI_0901: 39.0777 ,  0.184992 ,  6 ,  0.385
CSI_0902: 22.9285 ,  0.314341 ,  6.01 ,  0.385
CSI_0903: 25.656 ,  0.315588 ,  6.01 ,  0.385
CSI_0904: 18.5997 ,  0.304689 ,  6 ,  0.385
CSI_0905: 26.1914 ,  0.439288 ,  6.00999 ,  0.385
CSI_0906: 36.0818 ,  0.491016 ,  6.01 ,  0.385
CSI_0907: 18.2176 ,  0.42538 ,  6.01 ,  0.385
CSI_0908: 16.5125 ,  0.324572 ,  6.00999 ,  0.385
CSI_0909: 32.2522 ,  0.306953 ,  6.01 ,  0.385
CSI_0910: 21.5206 ,  0.573888 ,  6.01 ,  0.385
CSI_0911: 21.8409 ,  0.314611 ,  6.01 ,  0.385
CSI_0912: 17.2672 ,  0.29304 ,  6.01 ,  0.385
CSI_0913: 17.1391 ,  0.396264 ,  6.01 ,  0.385
CSI_0914: 18.2349 ,  0.306493 ,  6.01 ,  0.385
CSI_0915: 32.5624 ,  0.267506 ,  6.01 ,  0.385
CSI_0916: 48.009 ,  0.504906 ,  6.00999 ,  0.385
CSI_0917: 17.7459 ,  0.620313 ,  6.01 ,  0.385
CSI_0918: 19.3997 ,  0.52375 ,  6.01 ,  0.385
CSI_0919: 14.3836 ,  0.255274 ,  6.01 ,  0.385
CSI_0920: 17.5023 ,  0.248753 ,  6.00059 ,  0.385
CSI_0921: 17.6304 ,  0.35827 ,  6.00998 ,  0.385
CSI_0922: 32.4468 ,  0.305196 ,  6.01 ,  0.385
CSI_0923: 1.19751 ,  0.315412 ,  6.01 ,  0.385
CSI_0924: 14.5713 ,  0.290833 ,  6.01 ,  0.385
