# Beam : 64Ni + 64Ni 32 MeV/A
# CSI calib based on data for Si-CsI identified isotopes of Z=2-6
# E_CsI calculated from deltaE in silicon detector
# Initial parameter values from INDRA_camp5, only a1 varied in fit
RunList:                                  128000-132035
SignalIn:                                TotLight
SignalOut:                               Energy
CalibType:                               LightEnergy
CalibClass: LightEnergyCsI
CSI_0601: 24.5221 ,  0.4174 ,  6.01 ,  0.385
CSI_0604: 23.9803 ,  0.434404 ,  6.01 ,  0.385
CSI_0605: 22.2331 ,  0.47471 ,  6.01 ,  0.385
CSI_0606: 23.0317 ,  0.277784 ,  6.01 ,  0.385
CSI_0607: 22.3724 ,  0.383114 ,  6.01 ,  0.385
CSI_0608: 21.6499 ,  0.326834 ,  6.01 ,  0.385
CSI_0609: 29.2561 ,  1.23509 ,  6.01 ,  0.385
CSI_0610: 19.3817 ,  0.289042 ,  6.01 ,  0.385
CSI_0613: 18.3596 ,  0.453778 ,  6.00968 ,  0.385
CSI_0614: 14.7416 ,  0.542616 ,  6.01 ,  0.385
CSI_0616: 26.1513 ,  0.311821 ,  6.01 ,  0.385
CSI_0617: 24.8798 ,  0.289132 ,  6.01 ,  0.385
CSI_0618: 23.5655 ,  0.350352 ,  6.00987 ,  0.385
CSI_0619: 23.6286 ,  0.448926 ,  6.00999 ,  0.385
CSI_0620: 19.845 ,  0.478397 ,  6.01 ,  0.385
CSI_0621: 28.1102 ,  0.425273 ,  6.01 ,  0.385
CSI_0623: 11.8453 ,  0.380293 ,  6.01 ,  0.385
CSI_0624: 24.0851 ,  0.23813 ,  6.0093 ,  0.385
CSI_0701: 23.1531 ,  0.347654 ,  6.01 ,  0.385
CSI_0702: 13.1735 ,  0.323315 ,  6.00999 ,  0.385
CSI_0703: 21.8681 ,  0.246661 ,  6.00966 ,  0.385
CSI_0705: 25.3881 ,  0.465638 ,  6.01 ,  0.385
CSI_0706: 18.9362 ,  0.52251 ,  6.01 ,  0.385
CSI_0707: 29.8896 ,  0.325717 ,  6.00999 ,  0.385
CSI_0708: 37.0626 ,  0.277491 ,  6.01 ,  0.385
CSI_0709: 19.4126 ,  0.303456 ,  6.01 ,  0.385
CSI_0710: 17.0628 ,  0.3578 ,  6.01 ,  0.385
CSI_0713: 23.4504 ,  0.482846 ,  6.01 ,  0.385
CSI_0714: 27.9639 ,  0.415158 ,  6.01 ,  0.385
CSI_0715: 25.4465 ,  0.263771 ,  6.00997 ,  0.385
CSI_0716: 14.1187 ,  0.240041 ,  6.01 ,  0.385
CSI_0717: 11.6336 ,  0.407508 ,  6.00992 ,  0.385
CSI_0719: 11.9107 ,  0.242501 ,  6.01 ,  0.385
CSI_0721: 25.1836 ,  0.322346 ,  6.01 ,  0.385
CSI_0722: 21.7657 ,  0.400746 ,  6.01 ,  0.385
CSI_0723: 25.8772 ,  0.370891 ,  6.00999 ,  0.385
CSI_0724: 28.5713 ,  0.240836 ,  6.00996 ,  0.385
CSI_0801: 18.521 ,  0.290788 ,  6.01 ,  0.385
CSI_0802: 21.9061 ,  0.211438 ,  6.00998 ,  0.385
CSI_0803: 26.0092 ,  0.30319 ,  6.00963 ,  0.385
CSI_0804: 25.5542 ,  0.366301 ,  6.01 ,  0.385
CSI_0805: 26.2563 ,  0.25493 ,  6.01 ,  0.385
CSI_0806: 24.4461 ,  0.226205 ,  6.01 ,  0.385
CSI_0808: 24.1437 ,  0.278191 ,  6.00994 ,  0.385
CSI_0810: 21.5379 ,  0.265524 ,  6.00999 ,  0.385
CSI_0811: 29.016 ,  0.284601 ,  6.01 ,  0.385
CSI_0812: 14.6493 ,  0.214623 ,  6.01 ,  0.385
CSI_0813: 23.1868 ,  0.344172 ,  6.00999 ,  0.385
CSI_0814: 32.0877 ,  0.234127 ,  6 ,  0.385
CSI_0815: 24.5058 ,  0.483497 ,  6.00996 ,  0.385
CSI_0816: 20.8868 ,  0.236992 ,  6.00999 ,  0.385
CSI_0818: 28.5318 ,  0.307707 ,  6.01 ,  0.385
CSI_0819: 26.3462 ,  0.212523 ,  6.00996 ,  0.385
CSI_0820: 15.7006 ,  0.29642 ,  6.00983 ,  0.385
CSI_0821: 15.4451 ,  0.366782 ,  6.00999 ,  0.385
CSI_0822: 36.4097 ,  0.203737 ,  6.00999 ,  0.385
CSI_0824: 32.8383 ,  0.192911 ,  6.01 ,  0.385
CSI_0901: 40.8675 ,  0.184992 ,  6 ,  0.385
CSI_0902: 22.8917 ,  0.314341 ,  6.01 ,  0.385
CSI_0903: 26.2488 ,  0.315588 ,  6.01 ,  0.385
CSI_0904: 19.1795 ,  0.304689 ,  6 ,  0.385
CSI_0905: 27.1138 ,  0.439288 ,  6.00999 ,  0.385
CSI_0906: 37.9279 ,  0.491016 ,  6.01 ,  0.385
CSI_0907: 18.5256 ,  0.42538 ,  6.01 ,  0.385
CSI_0908: 16.8889 ,  0.324572 ,  6.00999 ,  0.385
CSI_0909: 32.8041 ,  0.306953 ,  6.01 ,  0.385
CSI_0911: 21.9672 ,  0.314611 ,  6.01 ,  0.385
CSI_0912: 17.5391 ,  0.29304 ,  6.01 ,  0.385
CSI_0913: 17.3529 ,  0.396264 ,  6.01 ,  0.385
CSI_0914: 18.2161 ,  0.306493 ,  6.01 ,  0.385
