# INDRA Silicon detector thicknesses for E789 test beam
# copied from E613

SI_0601:		152
SI_0602:		152
SI_0701:		152
SI_0702:		152
SI_0603:		153
SI_0604:		153
SI_0703:		153
SI_0704:		153
SI_0605:		145
SI_0606:		145
SI_0705:		145
SI_0706:		145
SI_0607:		145
SI_0608:		145
SI_0707:		145
SI_0708:		145
SI_0609:		152
SI_0610:		152
SI_0709:		152
SI_0710:		152
SI_0611:		152
SI_0612:		152
SI_0711:		152
SI_0712:		152
SI_0613:		144
SI_0614:		144
SI_0713:		144
SI_0714:		144
SI_0615:		144
SI_0616:		144
SI_0715:		144
SI_0716:		144
SI_0617:		148
SI_0618:		148
SI_0717:		148
SI_0718:		148
SI_0619:		150
SI_0620:		150
SI_0719:		150
SI_0720:		150
SI_0621:		150
SI_0622:		150
SI_0721:		150
SI_0722:		150
SI_0623:		150
SI_0624:		150
SI_0723:		150
SI_0724:		150
SI_0801:		305
SI_0802:		305
SI_0901:		305
SI_0902:		305
SI_0803:		301
SI_0804:		301
SI_0903:		301
SI_0904:		301
SI_0805:		303
SI_0806:		303
SI_0905:		303
SI_0906:		303
SI_0807:		300
SI_0808:		300
SI_0907:		300
SI_0908:		300
SI_0809:		303
SI_0810:		303
SI_0909:		303
SI_0910:		303
SI_0811:		298
SI_0812:		298
SI_0911:		298
SI_0912:		298
SI_0813:		305
SI_0814:		305
SI_0913:		305
SI_0914:		305
SI_0815:		303
SI_0816:		303
SI_0915:		303
SI_0916:		303
SI_0817:		302
SI_0818:		302
SI_0917:		302
SI_0918:		302
SI_0819:		303
SI_0820:		303
SI_0919:		303
SI_0920:		303
SI_0821:		299
SI_0822:		299
SI_0921:		299
SI_0922:		299
SI_0823:		306
SI_0824:		306
SI_0923:		306
SI_0924:		306

#FAZIA detectors thicknesses in centimeter from Firenze group
#Silicon 2
SI2-12: 0.0510
SI2-13: 0.0510
SI2-14: 0.051000
SI2-21: 0.0510
SI2-22: 0.05100
SI2-23: 0.0510
SI2-24: 0.0510
SI2-31: 0.0510
SI2-32: 0.0510
SI2-33: 0.0510
SI2-34: 0.0510
SI2-41: 0.0510
SI2-42: 0.0510
SI2-43: 0.0510
SI2-44: 0.0510

SI2-111: 0.0510
SI2-112: 0.0510
SI2-113: 0.0510
SI2-114: 0.0510
SI2-121: 0.0510
SI2-122: 0.0510
SI2-123: 0.0510
SI2-124: 0.0510
SI2-131: 0.0510
SI2-132: 0.0510
SI2-133: 0.0510
SI2-134: 0.0510
SI2-141: 0.0510
SI2-142: 0.0510
SI2-143: 0.0510
SI2-144: 0.0510

SI2-211: 0.0510
SI2-212: 0.05100
SI2-213: 0.0510
SI2-214: 0.0510
SI2-221: 0.0510
SI2-222: 0.0510
SI2-223: 0.0510
SI2-224: 0.0510
SI2-231: 0.0300
SI2-232: 0.0301
SI2-233: 0.0300
SI2-234: 0.0310
SI2-242: 0.0510
SI2-243: 0.0510
SI2-244: 0.0510

SI2-311: 0.0510
SI2-312: 0.05100
SI2-313: 0.0510
SI2-321: 0.0510
SI2-322: 0.0510
SI2-323: 0.0510
SI2-324: 0.0510
SI2-331: 0.0510
SI2-333: 0.0510
SI2-334: 0.0510
SI2-341: 0.0510
SI2-342: 0.0510
SI2-343: 0.0510
SI2-344: 0.0510

SI2-411: 0.0510
SI2-412: 0.0510
SI2-413: 0.0510
SI2-414: 0.0510
SI2-421: 0.05100
SI2-422: 0.0510
SI2-424: 0.0510
SI2-431: 0.0510
SI2-432: 0.0510
SI2-433: 0.0510
SI2-434: 0.0510
SI2-441: 0.051000
SI2-442: 0.0510
SI2-443: 0.0510
SI2-444: 0.0510

SI2-511: 0.0510
SI2-512: 0.05100
SI2-513: 0.0510
SI2-514: 0.0510
SI2-521: 0.05100
SI2-522: 0.0510
SI2-523: 0.0510
SI2-524: 0.0510
SI2-531: 0.0510
SI2-532: 0.0510
SI2-533: 0.0510
SI2-534: 0.051000
SI2-541: 0.0510
SI2-542: 0.05100
SI2-543: 0.0510
SI2-544: 0.0510

SI2-611: 0.051000
SI2-612: 0.051000
SI2-613: 0.051000
SI2-614: 0.051000
SI2-621: 0.0510
SI2-622: 0.0510
SI2-623: 0.05100
SI2-624: 0.05100
SI2-631: 0.0510
SI2-632: 0.0510
SI2-633: 0.0510
SI2-634: 0.0510
SI2-641: 0.051000
SI2-642: 0.051000
SI2-643: 0.051000
SI2-644: 0.0510

SI2-711: 0.0510
SI2-712: 0.051000
SI2-713: 0.0510
SI2-714: 0.0510
SI2-721: 0.0510
SI2-722: 0.0510
SI2-723: 0.05100
SI2-724: 0.0510
SI2-731: 0.05100
SI2-732: 0.05100
SI2-733: 0.051000
SI2-734: 0.0510
SI2-741: 0.051000
SI2-742: 0.051000
SI2-743: 0.051000
SI2-744: 0.051000

SI2-811: 0.0510
SI2-812: 0.0510
SI2-813: 0.051000
SI2-814: 0.0510
SI2-821: 0.0510
SI2-822: 0.05100
SI2-823: 0.0510
SI2-824: 0.0510
SI2-831: 0.05100
SI2-832: 0.0510
SI2-833: 0.0510
SI2-834: 0.0510
SI2-841: 0.0510
SI2-842: 0.0510
SI2-843: 0.0510
SI2-844: 0.0510

SI2-911: 0.0510
SI2-913: 0.05100
SI2-914: 0.0510
SI2-921: 0.0510
SI2-922: 0.0510
SI2-923: 0.05100
SI2-924: 0.0510
SI2-931: 0.0510
SI2-932: 0.0510
SI2-933: 0.0510
SI2-934: 0.0510
SI2-941: 0.0510
SI2-942: 0.0510
SI2-943: 0.0510
SI2-944: 0.0510

SI2-1011: 0.0510
SI2-1012: 0.0510
SI2-1013: 0.0510
SI2-1014: 0.0510
SI2-1021: 0.0510
SI2-1022: 0.0510
SI2-1023: 0.0510
SI2-1024: 0.05100
SI2-1031: 0.0510
SI2-1033: 0.05100
SI2-1034: 0.0510
SI2-1042: 0.051000
SI2-1043: 0.0510
SI2-1044: 0.0510

SI2-1111: 0.0510
SI2-1112: 0.0510
SI2-1113: 0.0510
SI2-1114: 0.0510
SI2-1121: 0.0510
SI2-1122: 0.0510
SI2-1123: 0.0510
SI2-1124: 0.051000
SI2-1131: 0.0510
SI2-1132: 0.0510
SI2-1133: 0.0510
SI2-1134: 0.0510
SI2-1141: 0.0510
SI2-1142: 0.0510
SI2-1144: 0.0510

#Silicon 1
SI1-12: 0.0295
SI1-13: 0.0296
SI1-14: 0.030000
SI1-21: 0.0303
SI1-22: 0.03050
SI1-23: 0.0306
SI1-24: 0.0302
SI1-31: 0.0311
SI1-32: 0.0306
SI1-33: 0.0304
SI1-34: 0.0312
SI1-41: 0.0308
SI1-42: 0.0311
SI1-43: 0.0311
SI1-44: 0.0313

SI1-111: 0.0309
SI1-112: 0.0309
SI1-113: 0.0311
SI1-114: 0.0306
SI1-121: 0.0304
SI1-122: 0.0305
SI1-123: 0.0304
SI1-124: 0.0306
SI1-131: 0.0302
SI1-132: 0.0302
SI1-133: 0.0300
SI1-134: 0.0303
SI1-141: 0.0306
SI1-142: 0.0300
SI1-143: 0.0302
SI1-144: 0.0304

SI1-211: 0.0307
SI1-212: 0.03050
SI1-213: 0.0307
SI1-214: 0.0308
SI1-221: 0.0309
SI1-222: 0.0309
SI1-223: 0.0307
SI1-224: 0.0311
SI1-231: 0.03100
SI1-232: 0.0311
SI1-233: 0.03100
SI1-234: 0.03100
SI1-242: 0.0312
SI1-243: 0.0315
SI1-244: 0.0310

SI1-311: 0.0308
SI1-312: 0.03050
SI1-313: 0.0305
SI1-321: 0.0309
SI1-322: 0.0310
SI1-323: 0.0314
SI1-324: 0.0309
SI1-331: 0.0310
SI1-333: 0.0304
SI1-334: 0.0308
SI1-341: 0.0305
SI1-342: 0.0307
SI1-343: 0.0308
SI1-344: 0.0305

SI1-411: 0.0302
SI1-412: 0.0303
SI1-413: 0.0301
SI1-414: 0.0303
SI1-421: 0.03050
SI1-422: 0.0302
SI1-424: 0.0302
SI1-431: 0.0309
SI1-432: 0.0309
SI1-433: 0.0309
SI1-434: 0.0306
SI1-441: 0.031000
SI1-442: 0.0310
SI1-443: 0.0308
SI1-444: 0.0309

SI1-511: 0.0310
SI1-512: 0.03050
SI1-513: 0.0306
SI1-514: 0.0306
SI1-521: 0.03000
SI1-522: 0.0303
SI1-523: 0.0299
SI1-524: 0.0304
SI1-531: 0.0307
SI1-532: 0.0306
SI1-533: 0.0307
SI1-534: 0.030500
SI1-541: 0.0308
SI1-542: 0.03050
SI1-543: 0.0305
SI1-544: 0.0301

SI1-611: 0.031000
SI1-612: 0.031000
SI1-613: 0.031000
SI1-614: 0.030500
SI1-621: 0.0310
SI1-622: 0.0305
SI1-623: 0.03050
SI1-624: 0.03050
SI1-631: 0.0308
SI1-632: 0.0307
SI1-633: 0.0307
SI1-634: 0.0308
SI1-641: 0.031000
SI1-642: 0.031000
SI1-643: 0.031000
SI1-644: 0.0314

SI1-711: 0.0314
SI1-712: 0.031400
SI1-713: 0.0314
SI1-714: 0.0314
SI1-721: 0.0312
SI1-722: 0.0307
SI1-723: 0.03100
SI1-724: 0.0310
SI1-731: 0.03100
SI1-732: 0.03100
SI1-733: 0.031000
SI1-734: 0.0314
