# Beam : 64Ni + 58Ni 52 MeV/A
# CSI calib based on data for Si-CsI identified isotopes of Z=2-6
# E_CsI calculated from deltaE in silicon detector
# Initial parameter values from INDRA_camp5, only a1 varied in fit
RunList:                                  98000-122093
SignalIn:                                TotLight
SignalOut:                               Energy
CalibType:                               LightEnergy
CalibClass: 				 LightEnergyCsI
CSI_0601: 25.4809 ,  0.4174 ,  6.01 ,  0.385
CSI_0604: 24.6437 ,  0.434404 ,  6.01 ,  0.385
CSI_0605: 22.1318 ,  0.47471 ,  6.01 ,  0.385
CSI_0606: 23.7664 ,  0.277784 ,  6.01 ,  0.385
CSI_0607: 22.2065 ,  0.383114 ,  6.01 ,  0.385
CSI_0608: 22.9063 ,  0.326834 ,  6.01 ,  0.385
CSI_0609: 29.29 ,  1.23509 ,  6.01 ,  0.385
CSI_0610: 19.2991 ,  0.289042 ,  6.01 ,  0.385
CSI_0612: 1.52982 ,  0.459115 ,  6.00972 ,  0.385
CSI_0613: 18.1336 ,  0.453778 ,  6.00968 ,  0.385
CSI_0614: 14.6238 ,  0.542616 ,  6.01 ,  0.385
CSI_0615: 19.9144 ,  0.483941 ,  6.01 ,  0.385
CSI_0616: 26.6951 ,  0.311821 ,  6.01 ,  0.385
CSI_0617: 25.0404 ,  0.289132 ,  6.01 ,  0.385
CSI_0618: 24.2425 ,  0.350352 ,  6.00987 ,  0.385
CSI_0619: 23.6223 ,  0.448926 ,  6.00999 ,  0.385
CSI_0620: 19.8814 ,  0.478397 ,  6.01 ,  0.385
CSI_0621: 28.545 ,  0.425273 ,  6.01 ,  0.385
CSI_0623: 11.8174 ,  0.380293 ,  6.01 ,  0.385
CSI_0624: 25.1916 ,  0.23813 ,  6.0093 ,  0.385
CSI_0701: 23.0369 ,  0.347654 ,  6.01 ,  0.385
CSI_0702: 13.0615 ,  0.323315 ,  6.00999 ,  0.385
CSI_0703: 21.0531 ,  0.246661 ,  6.00966 ,  0.385
CSI_0704: 19.4353 ,  0.851677 ,  6.01 ,  0.385
CSI_0705: 25.8499 ,  0.465638 ,  6.01 ,  0.385
CSI_0706: 22.2403 ,  0.52251 ,  6.01 ,  0.385
