# ASCII file generated by KVIDZAGrid::WriteToAsciiFile
# ID Graph Name : ID_SI2_CSI_11
# This file can be read using KVIDZAGrid::ReadFromAsciiFile
# 
++KVIDZAGrid
<VARX> Q3.Amplitude
<VARY> Q2.Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_11
<PARAMETER> Runlist=1-50000
+KVIDZALine
ID:Z=1 A=1
1183.03   6.84895
1585.12   4.6453
1950.66   2.73547
+KVIDZALine
ID:Z=2 A=4
2	4
22
2.5896   90.0243
5.51334   86.2659
10.5255   81.6076
17.626   76.1024
30.9811   68.1172
42.7482   62.44
61.6077   55.5781
89.0487   48.0043
135.411   39.27
170.496   34.7915
236.071   28.8098
281.781   25.8467
341.743   22.6694
400.112   20.3376
492.943   17.3758
577.695   15.5946
681.796   13.756
822.499   11.9662
985.122   10.1586
1279.6   7.88176
1761.99   5.22529
2166.71   3.22684
+KVIDZALine
ID:Z=2 A=5
2	5
20
3.3518   96.553
9.78232   91.029
21.8046   82.279
31.8698   76.048
43.6125   70.2146
62.6245   63.0543
90.0241   55.096
144.823   44.5795
209.408   36.4773
292.585   30.154
377.717   25.5543
463.376   22.0379
557.312   19.2753
664.635   16.9571
785.418   15.4369
943.99   13.625
1157.82   11.5922
1399.89   9.51515
1704.13   7.17298
2438.56   3.06061
+KVIDZALine
ID:Z=2 A=6
2	6
22
3.12998   104.554
6.66384   100.189
12.7219   94.7791
21.3041   88.3853
36.954   78.9175
51.5944   72.2778
73.8071   64.47
107.631   55.7522
163.668   45.6081
206.074   40.4069
285.334   33.4598
337.944   30.1881
413.058   26.3282
496.595   23.3819
597.692   20.3183
707.026   17.9887
838.544   16.0245
996.999   14.0603
1212.44   11.8588
1569.26   9.22696
2119.38   5.98032
2543.26   3.47873
+KVIDCutLine
OK:PIEDESTAL
above
9
21.9585   6.55429
110.13   2.40025
192.169   1.35677
279.31   1.11946
383.077   0.834676
478.818   0.671944
581.438   0.515994
665.139   0.31258
873.819   0.0413608
!
# ASCII file generated by KVIDZAGrid::WriteToAsciiFile
# ID Graph Name : ID_SI2_CSI_22
# This file can be read using KVIDZAGrid::ReadFromAsciiFile
# 
++KVIDZAGrid
<VARX> Q3.Amplitude
<VARY> Q2.Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_22
<PARAMETER> Runlist=1-50000
+KVIDZALine
ID:Z=1 A=1
1	1
17
3.23053   21.3015
7.01855   19.0613
12.0297   16.799
20.0053   13.9998
27.9807   12.2843
39.6116   10.1624
55.2303   8.13085
79.4593   6.44508
107.736   5.15119
145.201   4.05046
189.817   3.25505
253.673   2.52664
331.697   1.96065
403.536   1.62686
515.815   1.22051
700.931   0.970185
1070.32   0.703282
+KVIDZALine
ID:Z=1 A=2
1	2
18
3.44495   28.704
6.51825   26.4429
12.379   23.8887
21.0021   20.2752
31.6361   17.2052
49.0441   13.9174
68.1905   11.6071
92.1171   9.62068
118.702   7.95027
151.601   6.73131
201.116   5.42207
261.772   4.28016
314.245   3.62353
389.628   3.0435
508.615   2.39781
680.814   1.74118
815.266   1.37248
1070.32   1.02273
+KVIDZALine
ID:Z=1 A=3
1	3
21
4.15967   33.7183
7.09002   31.8759
12.0297   29.1239
19.3406   25.9185
27.3161   23.1194
37.9501   20.3655
52.2395   17.4762
70.5167   14.9028
87.1323   13.097
115.712   10.8397
151.141   8.96762
169.224   8.11007
196.54   7.29106
259.935   5.87353
342.164   4.67001
432.949   3.7506
538.259   3.08053
656.137   2.54717
826.812   1.95335
974.488   1.52511
1199.63   1.04548
+KVIDZALine
ID:Z=2 A=3
2	3
19
2.23276   80.7263
4.75362   77.356
9.0751   73.1788
15.1972   68.2422
26.3611   60.9322
36.8046   55.8056
52.65   49.7772
76.7783   43.0463
116.752   35.214
147.002   31.1982
203.541   25.8343
292.152   19.9984
422.976   15.431
588.19   11.9537
716.488   10.491
863.46   9.004
1119.43   7.12412
1518.74   4.80758
1856.33   3.18705
+KVIDZALine
ID:Z=2 A=4
2	4
23
2.4692   91.11
5.257   87.3063
10.0361   82.5918
16.8065   77.0202
29.1525   68.7698
40.7019   62.9838
58.2253   56.1801
84.9085   48.5832
129.115   39.7436
162.569   35.2111
198.788   30.9929
249.372   27.0316
316.414   23.0449
382.942   20.2881
461.565   17.6116
542.882   15.7673
650.234   13.6528
774.217   12.0202
938.677   10.1734
1083.46   9.04925
1279.55   7.65747
1680.9   5.27538
2063.92   3.32154
+KVIDZALine
ID:Z=2 A=5
2	5
17
6.26277   95.6553
13.0667   89.2917
20.4377   82.928
33.658   74.3321
51.9184   66.6515
82.0846   56.3586
128.829   45.5101
222.317   34.2475
329.509   26.8636
478.646   20.8384
576.963   18.3586
724.419   15.803
818.092   14.5404
1021.91   12.435
1216.91   10.6957
1414.75   8.95644
2119.26   4.15909
+KVIDZALine
ID:Z=2 A=6
2	6
22
2.98445   105.815
6.35401   101.397
12.1304   95.9222
20.3136   89.4512
35.2359   79.8693
49.1956   73.1495
70.3756   65.2475
102.627   56.4246
156.058   46.1581
196.493   40.8942
267.691   33.9013
308.597   30.7137
389.659   26.5722
464.926   23.5603
563.102   20.3977
652.482   18.5607
792.528   16.1429
957.644   13.9424
1156.07   12.0018
1496.3   9.33824
2020.84   6.05244
2425.01   3.52067
+KVIDCutLine
OK:PIEDESTAL
above
9
39.2159   4.0303
91.3256   2.68687
154.702   1.55556
230.754   1.09596
313.848   0.848484
388.491   0.70707
530.736   0.353535
698.332   0.176767
1126.48   -0.035354
!
# ASCII file generated by KVIDZAGrid::WriteToAsciiFile
# ID Graph Name : ID_SI2_CSI_23
# This file can be read using KVIDZAGrid::ReadFromAsciiFile
# 
++KVIDZAGrid
<VARX> Q3.Amplitude
<VARY> Q2.Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_23
